"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01009","3","10","71","0","2025","3","",43,1730,1768,1872,21878955,90975,181,940,"",3.01,2.27,2.17,2.12,2.52,0.64,0.73,1.15,"",0,0.0,8,0.5,-4,-0.2,-28,-1.5,880754,4.2,10251,12.7,19,11.7,42,4.7
"01009","5","10","71","0","2025","3","",950,6961,6977,6952,80952663,7452816,42395,894,"",0.96,0.88,0.88,0.88,0.87,1.02,1.00,0.98,"",64,7.2,-182,-2.5,-76,-1.1,-12,-0.2,2410471,3.1,-22712,-0.3,-4789,-10.1,37,4.3
"01011","0","10","70","0","2025","3","",215,2630,2600,2582,32551052,1954155,6262,962,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.9,-121,-4.4,-146,-5.3,-185,-6.7,-2978268,-8.4,-46020,-2.3,-4980,-44.3,-30,-3.0
"01011","1","10","71","0","2025","3","",6,30,29,29,554492,0,0,1454,"",5.65,0.60,0.60,0.60,0.61,0.00,0.00,1.02,"",0,0.0,3,11.1,2,7.4,0,0.0,-8522,-1.5,0,0.0,0,0.0,-111,-7.1
"01011","2","10","71","0","2025","3","",10,179,181,183,2732333,0,0,1161,"",7.88,2.19,2.24,2.24,2.39,0.00,0.00,1.07,"",-1,-9.1,0,0.0,1,0.6,5,2.8,-1044555,-27.7,0,0.0,0,0.0,-462,-28.5
"01011","3","10","71","0","2025","3","",15,316,333,316,3772210,0,0,902,"",4.96,1.43,1.44,1.28,1.45,0.00,0.00,1.05,"",0,0.0,-4,-1.2,-2,-0.6,-5,-1.6,27986,0.7,0,0.0,0,0.0,17,1.9
"01011","5","10","71","0","2025","3","",184,2105,2057,2054,25492017,1954155,6262,946,"",0.88,0.92,0.92,0.93,0.91,1.03,1.01,0.99,"",5,2.8,-120,-5.4,-147,-6.7,-185,-8.3,-1953177,-7.1,-46020,-2.3,-4980,-44.3,-4,-0.4
"01013","0","10","70","0","2025","3","",529,6859,6872,6771,79137644,7178137,27729,891,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.3,140,2.1,87,1.3,27,0.4,2549096,3.3,397309,5.9,-10058,-26.6,18,2.1
"01013","1","10","71","0","2025","3","",6,36,34,35,608644,0,0,1338,"",2.30,0.28,0.26,0.28,0.28,0.00,0.00,1.01,"",0,0.0,-5,-12.2,-5,-12.8,-4,-10.3,-17021,-2.7,0,0.0,0,0.0,125,10.3
"01013","2","10","71","0","2025","3","",12,95,95,93,1197741,0,0,977,"",3.84,0.45,0.45,0.43,0.43,0.00,0.00,0.98,"",0,0.0,2,2.2,1,1.1,-2,-2.1,-68222,-5.4,0,0.0,0,0.0,-59,-5.7
"01013","3","10","71","0","2025","3","",20,739,747,691,9131741,33216,67,968,"",2.69,1.28,1.22,1.07,1.45,0.24,0.42,1.22,"",1,5.3,-4,-0.5,2,0.3,-2,-0.3,98622,1.1,1826,5.8,4,6.3,12,1.3
"01013","5","10","71","0","2025","3","",491,5989,5996,5952,68199518,7144921,27662,877,"",0.95,1.01,1.01,1.03,1.01,1.03,1.00,0.99,"",6,1.2,147,2.5,89,1.5,35,0.6,2535717,3.9,395483,5.9,-10062,-26.7,19,2.2
"01015","0","10","70","0","2025","3","",2930,43371,43711,43574,562848568,34592384,153507,994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",117,4.2,-250,-0.6,-118,-0.3,-340,-0.8,20070725,3.7,-2391738,-6.5,-60798,-28.4,40,4.2
"01015","1","10","71","0","2025","3","",43,3389,3387,3354,66809882,0,0,1522,"",2.97,4.11,4.14,4.13,4.27,0.00,0.00,1.03,"",-2,-4.4,-28,-0.8,-32,-0.9,-68,-2.0,379280,0.6,0,0.0,0,0.0,28,1.9
"01015","2","10","71","0","2025","3","",27,1660,1683,1877,24320117,0,0,1075,"",1.56,1.23,1.24,1.36,1.23,0.00,0.00,0.96,"",-2,-6.9,11,0.7,61,3.8,24,1.3,1249070,5.4,0,0.0,0,0.0,36,3.5
"01015","3","10","71","0","2025","3","",72,6422,6598,6421,83696798,120874,244,994,"",1.75,1.77,1.70,1.54,1.86,0.18,0.27,1.12,"",0,0.0,45,0.7,163,2.5,57,0.9,3296395,4.1,-17486,-12.6,-32,-11.6,26,2.7
"01015","5","10","71","0","2025","3","",2788,31900,32043,31922,388021771,34471510,153263,934,"",0.98,0.85,0.85,0.86,0.80,1.03,1.01,0.94,"",121,4.5,-278,-0.9,-310,-1.0,-353,-1.1,15145980,4.1,-2374252,-6.4,-60766,-28.4,45,5.1
"01017","0","10","70","0","2025","3","",838,9458,9448,9335,125905687,8565623,62717,1029,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",74,9.7,371,4.1,226,2.5,161,1.8,11808259,10.3,322349,3.9,4673,8.1,71,7.4
"01017","1","10","71","0","2025","3","",6,53,53,51,827692,0,0,1217,"",1.45,0.29,0.30,0.29,0.24,0.00,0.00,0.80,"",0,0.0,0,0.0,0,0.0,-1,-1.9,-114839,-12.2,0,0.0,0,0.0,-160,-11.6
"01017","2","10","71","0","2025","3","",14,130,125,134,1498038,0,0,889,"",2.83,0.44,0.43,0.45,0.34,0.00,0.00,0.77,"",0,0.0,-1,-0.8,-7,-5.3,2,1.5,-146717,-8.9,0,0.0,0,0.0,-72,-7.5
"01017","3","10","71","0","2025","3","",48,1482,1494,1502,19309171,15916,32,995,"",4.07,1.87,1.78,1.68,1.92,0.10,0.09,1.08,"",0,0.0,-55,-3.6,-85,-5.4,-43,-2.8,-1397347,-6.7,-66312,-80.6,-500,-94.0,-30,-2.9
"01017","5","10","71","0","2025","3","",770,7793,7776,7648,104270786,8549707,62685,1036,"",0.94,0.95,0.96,0.96,0.97,1.03,1.01,1.01,"",74,10.6,427,5.8,318,4.3,203,2.7,13467162,14.8,388661,4.8,5173,9.0,95,10.1
"01019","0","10","70","0","2025","3","",535,5458,5422,5470,62613688,5029191,26290,884,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,8.1,174,3.3,154,2.9,127,2.4,3950213,6.7,-7264,-0.1,-1933,-6.8,32,3.8
"01019","1","10","71","0","2025","3","",10,48,51,48,867206,0,0,1361,"",3.78,0.46,0.50,0.47,0.50,0.00,0.00,1.04,"",0,0.0,7,17.1,6,13.3,4,9.1,45681,5.6,0,0.0,0,0.0,-97,-6.7
"01019","2","10","71","0","2025","3","",11,80,77,79,1090011,0,0,1066,"",3.48,0.47,0.46,0.46,0.50,0.00,0.00,1.07,"",0,0.0,-4,-4.8,-5,-6.1,2,2.6,38541,3.7,0,0.0,0,0.0,67,6.7
"01019","3","10","71","0","2025","3","",24,1077,1121,1149,13625036,30741,161,939,"",3.19,2.35,2.33,2.20,2.73,0.32,1.06,1.19,"",0,0.0,-20,-1.8,7,0.6,-16,-1.4,462732,3.5,3285,12.0,14,9.5,39,4.3
"01019","5","10","71","0","2025","3","",490,4253,4173,4194,47031435,4998450,26129,860,"",0.94,0.90,0.89,0.90,0.88,1.02,1.00,0.98,"",40,8.9,191,4.7,146,3.6,137,3.4,3403259,7.8,-10549,-0.2,-1947,-6.9,31,3.7
"01021","0","10","70","0","2025","3","",955,9339,9444,9402,112962632,8155381,42889,925,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",44,4.8,214,2.3,345,3.8,204,2.2,6639514,6.2,-68841,-0.8,-14869,-25.7,30,3.4
"01021","1","10","71","0","2025","3","",7,61,61,61,980604,0,0,1237,"",1.48,0.34,0.35,0.35,0.31,0.00,0.00,0.90,"",0,0.0,2,3.4,-2,-3.2,-3,-4.7,-33786,-3.3,0,0.0,0,0.0,-22,-1.7
"01021","2","10","71","0","2025","3","",14,277,278,279,3723531,0,0,1030,"",2.48,0.95,0.95,0.94,0.94,0.00,0.00,0.99,"",0,0.0,8,3.0,7,2.6,9,3.3,75243,2.1,0,0.0,0,0.0,-9,-0.9
"01021","3","10","71","0","2025","3","",33,1574,1635,1641,19837598,136874,274,944,"",2.46,2.01,1.95,1.83,2.20,0.89,1.10,1.14,"",-1,-2.9,71,4.7,176,12.1,25,1.5,2638614,15.3,18353,15.5,38,16.1,77,8.9
"01021","5","10","71","0","2025","3","",901,7427,7470,7421,88420899,8018507,42615,914,"",0.97,0.92,0.92,0.92,0.91,1.01,1.00,0.99,"",45,5.3,133,1.8,164,2.2,173,2.4,3959443,4.7,-87194,-1.1,-14907,-25.9,22,2.5
"01023","0","10","70","0","2025","3","",362,3335,3374,3450,51963504,2857656,16394,1180,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,3.1,83,2.6,142,4.4,175,5.3,3260792,6.7,321182,12.7,205,1.3,28,2.4
"01023","1","10","71","0","2025","3","",7,28,26,27,422435,0,0,1204,"",3.91,0.44,0.41,0.42,0.29,0.00,0.00,0.69,"",0,0.0,0,0.0,-1,-3.7,0,0.0,22380,5.6,0,0.0,0,0.0,78,6.9
"01023","2","10","71","0","2025","3","",11,53,51,53,680593,0,0,1000,"",5.15,0.51,0.49,0.49,0.37,0.00,0.00,0.75,"",0,0.0,-5,-8.6,-4,-7.3,-6,-10.2,-6836,-1.0,0,0.0,0,0.0,78,8.5
"01023","3","10","71","0","2025","3","",21,297,295,314,3536140,10727,21,901,"",4.12,1.06,0.98,0.95,0.85,0.20,0.22,0.86,"",-1,-4.5,-8,-2.6,-7,-2.3,11,3.6,68598,2.0,5215,94.6,9,75.0,22,2.5
"01023","5","10","71","0","2025","3","",323,2957,3002,3056,47324336,2846929,16373,1211,"",0.92,1.02,1.03,1.04,1.06,1.03,1.01,1.03,"",12,3.9,96,3.4,154,5.4,170,5.9,3176650,7.2,315967,12.5,196,1.2,26,2.2
"01025","0","10","70","0","2025","3","",736,7601,7593,7624,96848767,5669512,27859,979,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,2.2,-489,-6.0,-549,-6.7,-455,-5.6,-5482616,-5.4,-227723,-3.9,-9453,-25.3,8,0.8
"01025","1","10","71","0","2025","3","",13,62,68,61,1242929,0,0,1502,"",3.58,0.43,0.48,0.43,0.46,0.00,0.00,1.04,"",0,0.0,-3,-4.6,1,1.5,-5,-7.6,67188,5.7,0,0.0,0,0.0,132,9.6
"01025","2","10","71","0","2025","3","",16,319,311,329,4090133,0,0,984,"",3.68,1.35,1.32,1.37,1.20,0.00,0.00,0.90,"",0,0.0,1,0.3,-5,-1.6,0,0.0,-630529,-13.4,0,0.0,0,0.0,-147,-13.0
"01025","3","10","71","0","2025","3","",39,1454,1435,1485,17441547,339489,680,920,"",3.77,2.28,2.13,2.04,2.26,3.17,4.21,1.05,"",1,2.6,179,14.0,163,12.8,203,15.8,2667340,18.1,121799,56.0,245,56.3,30,3.4
"01025","5","10","71","0","2025","3","",668,5766,5779,5749,74074158,5330023,27179,988,"",0.93,0.88,0.88,0.88,0.89,0.97,0.98,1.01,"",15,2.3,-666,-10.4,-708,-10.9,-653,-10.2,-7586615,-9.3,-349522,-6.2,-9698,-26.3,13,1.3
"01027","0","10","70","0","2025","3","",259,4241,4167,4200,49087773,4018430,14693,898,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.6,26,0.6,-58,-1.4,-53,-1.2,1964019,4.2,248454,6.6,-1245,-7.8,41,4.8
"01027","1","10","71","0","2025","3","",6,41,38,39,747795,0,0,1462,"",4.69,0.51,0.49,0.50,0.55,0.00,0.00,1.10,"",0,0.0,1,2.5,-3,-7.3,-3,-7.1,58438,8.5,0,0.0,0,0.0,169,13.1
"01027","2","10","71","0","2025","3","",10,52,52,52,662296,0,0,980,"",6.54,0.39,0.40,0.39,0.38,0.00,0.00,0.97,"",0,0.0,8,18.2,6,13.0,5,10.6,79753,13.7,0,0.0,0,0.0,-1,-0.1
"01027","3","10","71","0","2025","3","",17,776,782,816,8362396,28713,72,813,"",4.67,2.18,2.11,2.03,2.13,0.38,0.85,1.01,"",0,0.0,10,1.3,-18,-2.2,0,0.0,17301,0.2,-10921,-27.6,-8,-10.0,5,0.6
"01027","5","10","71","0","2025","3","",226,3372,3295,3293,39315286,3989717,14621,911,"",0.89,0.92,0.92,0.92,0.93,1.02,1.00,1.02,"",4,1.8,7,0.2,-43,-1.3,-55,-1.6,1808527,4.8,259375,7.0,-1237,-7.8,50,5.8
"01029","0","10","70","0","2025","3","",295,2833,2819,2856,39624200,2347639,9033,1075,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.4,62,2.2,47,1.7,26,0.9,2518597,6.8,-127741,-5.2,-4038,-30.9,52,5.1
"01029","1","10","71","0","2025","3","",8,52,51,55,1258159,0,0,1838,"",5.49,0.97,0.97,1.03,1.14,0.00,0.00,1.16,"",0,0.0,-5,-8.8,-3,-5.6,2,3.8,294,0.0,0,0.0,0,0.0,68,3.8
"01029","2","10","71","0","2025","3","",11,96,100,100,1008647,0,0,786,"",6.31,1.09,1.14,1.11,0.73,0.00,0.00,0.65,"",0,0.0,-13,-11.9,-6,-5.7,0,0.0,-130592,-11.5,0,0.0,0,0.0,-49,-5.9
"01029","3","10","71","0","2025","3","",30,623,620,631,7704534,193576,672,949,"",7.23,2.62,2.47,2.31,2.44,4.36,12.85,0.99,"",0,0.0,19,3.1,21,3.5,11,1.8,476862,6.6,40181,26.2,152,29.2,34,3.7
"01029","5","10","71","0","2025","3","",246,2062,2048,2070,29652860,2154063,8361,1107,"",0.86,0.84,0.84,0.85,0.87,0.95,0.93,1.03,"",7,2.9,61,3.0,35,1.7,13,0.6,2172033,7.9,-167922,-7.2,-4190,-33.4,62,5.9
"01031","0","10","70","0","2025","3","",1455,17802,17916,17800,212930688,16642330,69920,918,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",85,6.2,490,2.8,503,2.9,511,3.0,12717465,6.4,1473140,9.7,-5034,-6.7,30,3.4
"01031","1","10","71","0","2025","3","",15,240,236,237,5101702,0,0,1651,"",2.09,0.71,0.70,0.71,0.86,0.00,0.00,1.22,"",0,0.0,-10,-4.0,-18,-7.1,-14,-5.6,-90989,-1.8,0,0.0,0,0.0,64,4.0
"01031","2","10","71","0","2025","3","",21,488,498,573,6290740,0,0,931,"",2.44,0.88,0.90,1.02,0.84,0.00,0.00,0.90,"",0,0.0,16,3.4,10,2.0,34,6.3,-333492,-5.0,0,0.0,0,0.0,-89,-8.7
"01031","3","10","71","0","2025","3","",46,2115,2244,2141,27017836,119135,238,959,"",2.25,1.42,1.41,1.26,1.59,0.38,0.59,1.17,"",1,2.2,85,4.2,116,5.5,66,3.2,1721419,6.8,-32339,-21.3,-64,-21.2,22,2.3
"01031","5","10","71","0","2025","3","",1373,14959,14938,14849,174520410,16523195,69682,900,"",0.97,0.97,0.97,0.98,0.96,1.02,1.00,0.98,"",84,6.5,399,2.7,395,2.7,425,2.9,11420527,7.0,1505479,10.0,-4970,-6.7,35,4.0
"01033","0","10","70","0","2025","3","",1722,24563,24719,24786,357772996,19602069,144738,1115,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",90,5.5,166,0.7,267,1.1,262,1.1,13397610,3.9,8470,0.0,26105,22.0,32,3.0
"01033","1","10","71","0","2025","3","",15,736,734,724,23514785,0,0,2473,"",1.76,1.58,1.59,1.57,2.36,0.00,0.00,1.50,"",0,0.0,-7,-0.9,-16,-2.1,-28,-3.7,-1065973,-4.3,0,0.0,0,0.0,-54,-2.1
"01033","2","10","71","0","2025","3","",16,645,640,732,7837937,0,0,897,"",1.57,0.85,0.83,0.93,0.62,0.00,0.00,0.72,"",0,0.0,35,5.7,32,5.3,66,9.9,-258568,-3.2,0,0.0,0,0.0,-95,-9.6
"01033","3","10","71","0","2025","3","",49,3455,3399,3383,49884545,128735,323,1125,"",2.02,1.68,1.55,1.43,1.75,0.35,0.39,1.13,"",0,0.0,100,3.0,-30,-0.9,-38,-1.1,2676467,5.7,-9249,-6.7,-352,-52.1,57,5.3
"01033","5","10","71","0","2025","3","",1642,19727,19946,19947,276535729,19473334,144415,1070,"",0.98,0.93,0.94,0.94,0.90,1.02,1.01,0.96,"",90,5.8,38,0.2,281,1.4,262,1.3,12045684,4.6,17719,0.1,26457,22.4,36,3.5
"01035","0","10","70","0","2025","3","",293,3407,3409,3408,41737300,2700061,11167,942,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.8,67,2.0,52,1.5,136,4.2,3196650,8.3,-228691,-7.8,-5069,-31.2,50,5.6
"01035","1","10","71","0","2025","3","",5,21,20,22,360014,0,0,1319,"",3.45,0.32,0.31,0.35,0.31,0.00,0.00,0.95,"",0,0.0,-2,-8.7,-5,-20.0,-5,-18.5,-34401,-8.7,0,0.0,0,0.0,105,8.6
"01035","2","10","71","0","2025","3","",12,205,195,202,2642695,0,0,1013,"",6.94,1.94,1.84,1.88,1.81,0.00,0.00,0.96,"",0,0.0,19,10.2,21,12.1,19,10.4,32019,1.2,0,0.0,0,0.0,-97,-8.7
"01035","3","10","71","0","2025","3","",20,468,475,472,5590661,24020,48,912,"",4.85,1.64,1.57,1.45,1.68,0.47,0.74,1.08,"",-1,-4.8,-13,-2.7,4,0.8,20,4.4,161596,3.0,565,2.4,1,2.1,20,2.2
"01035","5","10","71","0","2025","3","",256,2713,2719,2712,33143930,2676041,11119,939,"",0.90,0.92,0.93,0.93,0.93,1.02,1.00,1.00,"",9,3.6,63,2.4,32,1.2,102,3.9,3037436,10.1,-229256,-7.9,-5070,-31.3,65,7.4
"01037","0","10","70","0","2025","3","",163,1446,1457,1432,19396937,898325,3949,1033,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,3.8,41,2.9,21,1.5,-16,-1.1,2143854,12.4,-238672,-21.0,-5371,-57.6,105,11.3
"01037","1","10","71","0","2025","3","",6,14,14,14,264788,0,0,1455,"",7.45,0.51,0.51,0.52,0.49,0.00,0.00,0.95,"",0,0.0,-3,-17.6,-1,-6.7,-1,-6.7,23116,9.6,0,0.0,0,0.0,268,22.6
