"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01001","5","10","71","0","2025","2","",1116,10305,10381,10427,133116604,14796213,79344,987,"",0.97,0.93,0.93,0.93,0.92,1.02,1.01,0.99,"",66,6.3,701,7.3,686,7.1,639,6.5,12332998,10.2,1146779,8.4,9038,12.9,29,3.0
"01003","0","10","70","0","2025","2","",9325,87837,89236,90200,1148520298,135100823,672376,992,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",611,7.0,2839,3.3,3126,3.6,2918,3.3,77809787,7.3,4747773,3.6,-79345,-10.6,36,3.8
"01003","1","10","71","0","2025","2","",36,408,395,395,7220767,0,0,1391,"",0.77,0.24,0.23,0.23,0.25,0.00,0.00,1.06,"",0,0.0,12,3.0,-10,-2.5,-11,-2.7,-338749,-4.5,0,0.0,0,0.0,-54,-3.7
"01003","2","10","71","0","2025","2","",37,1125,1090,1102,15359502,0,0,1069,"",0.67,0.41,0.39,0.39,0.39,0.00,0.00,0.97,"",2,5.7,4,0.4,13,1.2,51,4.9,598550,4.1,0,0.0,0,0.0,21,2.0
"01003","3","10","71","0","2025","2","",97,10221,10323,10449,143143881,1110915,2424,1066,"",0.73,1.20,1.19,1.22,1.40,0.47,0.66,1.16,"",1,1.0,424,4.3,470,4.8,432,4.3,12174413,9.3,-118022,-9.6,-3428,-58.6,47,4.6
"01003","5","10","71","0","2025","2","",9155,76083,77428,78254,982796148,133989908,669952,979,"",1.01,1.02,1.02,1.01,1.01,1.02,1.00,0.99,"",608,7.1,2399,3.3,2653,3.5,2446,3.2,65375573,7.1,4865795,3.8,-75917,-10.2,35,3.7
"01005","0","10","70","0","2025","2","",594,7754,7751,7717,87824256,8673991,40903,873,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,50,0.6,7,0.1,-112,-1.4,2556428,3.0,-1174636,-11.9,-20002,-32.8,28,3.3
"01005","1","10","71","0","2025","2","",9,56,51,49,749285,0,0,1108,"",3.02,0.38,0.35,0.34,0.34,0.00,0.00,0.96,"",0,0.0,-3,-5.1,1,2.0,3,6.5,-34519,-4.4,0,0.0,0,0.0,-59,-5.1
"01005","2","10","71","0","2025","2","",17,493,488,487,7379408,0,0,1160,"",4.83,2.01,2.01,2.04,2.42,0.00,0.00,1.20,"",-1,-5.6,19,4.0,19,4.1,19,4.1,332359,4.7,0,0.0,0,0.0,7,0.6
"01005","3","10","71","0","2025","2","",31,924,916,927,11346762,93523,529,946,"",3.68,1.23,1.22,1.27,1.45,0.61,2.35,1.17,"",0,0.0,-17,-1.8,-40,-4.2,-27,-2.8,539336,5.0,-7898,-7.8,41,8.4,71,8.1
"01005","5","10","71","0","2025","2","",537,6281,6296,6254,68348801,8580468,40374,838,"",0.93,0.95,0.95,0.95,0.91,1.01,0.99,0.96,"",-1,-0.2,51,0.8,27,0.4,-107,-1.7,1719252,2.6,-1166738,-12.0,-20043,-33.2,23,2.8
"01007","0","10","70","0","2025","2","",460,4781,4894,4903,64921388,4770510,19214,1028,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,4.3,4,0.1,106,2.2,87,1.8,3591443,5.9,487020,11.4,-5090,-20.9,44,4.5
"01007","1","10","71","0","2025","2","",9,66,69,69,1428742,0,0,1616,"",3.90,0.72,0.75,0.75,0.88,0.00,0.00,1.19,"",0,0.0,-2,-2.9,3,4.5,1,1.5,-38515,-2.6,0,0.0,0,0.0,-60,-3.6
"01007","2","10","71","0","2025","2","",12,239,242,248,4277352,0,0,1354,"",4.40,1.58,1.58,1.63,1.90,0.00,0.00,1.19,"",0,0.0,23,10.6,38,18.6,35,16.4,572356,15.4,0,0.0,0,0.0,3,0.2
"01007","3","10","71","0","2025","2","",30,1013,1025,1016,11129373,50070,101,841,"",4.60,2.19,2.16,2.19,1.93,0.60,0.96,0.88,"",-1,-3.2,-8,-0.8,-3,-0.3,-30,-2.9,-22284,-0.2,-26102,-34.3,-51,-33.6,10,1.2
"01007","5","10","71","0","2025","2","",409,3463,3558,3570,48085921,4720440,19113,1048,"",0.91,0.85,0.85,0.85,0.87,1.01,1.00,1.02,"",20,5.1,-9,-0.3,68,1.9,81,2.3,3079886,6.8,513122,12.2,-5039,-20.9,54,5.4
"01009","0","10","70","0","2025","2","",1002,9205,9304,9398,107831942,10645050,62981,892,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,4.2,226,2.5,232,2.6,204,2.2,5924362,5.8,425754,4.2,8480,15.6,29,3.4
"01009","1","10","71","0","2025","2","",10,79,79,84,1190151,0,0,1135,"",1.99,0.45,0.45,0.48,0.44,0.00,0.00,0.97,"",0,0.0,1,1.3,2,2.6,7,9.1,-82356,-6.5,0,0.0,0,0.0,-131,-10.3
"01009","2","10","71","0","2025","2","",14,338,338,339,4857979,0,0,1105,"",2.36,1.16,1.16,1.16,1.30,0.00,0.00,1.12,"",2,16.7,203,150.4,201,146.7,197,138.7,3091557,175.0,0,0.0,0,0.0,120,12.2
"01009","3","10","71","0","2025","2","",43,1910,1909,1897,22158610,96254,192,895,"",3.02,2.14,2.12,2.13,2.31,0.51,0.56,1.08,"",0,0.0,-2,-0.1,-34,-1.7,-28,-1.5,655756,3.0,-30832,-24.3,-63,-24.7,36,4.2
"01009","5","10","71","0","2025","2","",935,6878,6978,7078,79625202,10548796,62789,878,"",0.96,0.88,0.88,0.88,0.87,1.02,1.00,0.99,"",38,4.2,24,0.4,63,0.9,28,0.4,2259405,2.9,456586,4.5,8543,15.7,20,2.3
"01011","0","10","70","0","2025","2","",210,2646,2669,2635,33523320,2557476,8464,973,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,6.6,-216,-7.5,-136,-4.8,-129,-4.7,-1492723,-4.3,-590336,-18.8,-12232,-59.1,15,1.6
"01011","1","10","71","0","2025","2","",6,32,29,30,469351,0,0,1190,"",5.69,0.63,0.58,0.61,0.56,0.00,0.00,0.93,"",0,0.0,0,0.0,-1,-3.3,3,11.1,-17676,-3.6,0,0.0,0,0.0,-73,-5.8
"01011","2","10","71","0","2025","2","",10,181,177,177,3271265,0,0,1411,"",8.03,2.17,2.12,2.17,2.82,0.00,0.00,1.31,"",-1,-9.1,2,1.1,3,1.7,1,0.6,-289019,-8.1,0,0.0,0,0.0,-142,-9.1
"01011","3","10","71","0","2025","2","",15,310,316,314,3629305,0,0,891,"",5.03,1.21,1.22,1.26,1.22,0.00,0.00,0.99,"",0,0.0,-9,-2.8,-6,-1.9,-6,-1.9,-21499,-0.6,0,0.0,0,0.0,14,1.6
"01011","5","10","71","0","2025","2","",179,2123,2147,2114,26153399,2557476,8464,945,"",0.87,0.94,0.94,0.94,0.92,1.03,1.01,0.97,"",14,8.5,-209,-9.0,-132,-5.8,-127,-5.7,-1164529,-4.3,-590336,-18.8,-12232,-59.1,25,2.7
"01013","0","10","70","0","2025","2","",526,6829,6870,6846,79566212,9485996,33225,894,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.0,85,1.3,123,1.8,77,1.1,5189173,7.0,656153,7.4,-15145,-31.3,47,5.5
"01013","1","10","71","0","2025","2","",6,37,37,38,523496,0,0,1079,"",2.27,0.28,0.29,0.30,0.26,0.00,0.00,0.92,"",0,0.0,-5,-11.9,-4,-9.8,-3,-7.3,-10100,-1.9,0,0.0,0,0.0,86,8.7
"01013","2","10","71","0","2025","2","",12,97,96,96,1480195,0,0,1182,"",3.85,0.45,0.45,0.45,0.54,0.00,0.00,1.19,"",0,0.0,5,5.4,3,3.2,3,3.2,226387,18.1,0,0.0,0,0.0,141,13.5
"01013","3","10","71","0","2025","2","",19,714,707,717,8283118,57234,114,894,"",2.55,1.08,1.06,1.11,1.17,0.34,0.62,1.08,"",0,0.0,22,3.2,-1,-0.1,-4,-0.6,343261,4.3,24147,73.0,48,72.7,30,3.5
"01013","5","10","71","0","2025","2","",489,5981,6030,5995,69279403,9428762,33111,888,"",0.95,1.03,1.03,1.02,1.02,1.02,1.00,1.00,"",5,1.0,63,1.1,125,2.1,81,1.4,4629625,7.2,632006,7.2,-15193,-31.5,47,5.6
"01015","0","10","70","0","2025","2","",2889,43251,43290,43267,560941788,47172586,207369,997,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",77,2.7,-602,-1.4,-508,-1.2,-775,-1.8,13084166,2.4,-2010609,-4.1,-53009,-20.4,37,3.9
"01015","1","10","71","0","2025","2","",43,3380,3394,3392,64910890,0,0,1473,"",2.97,4.09,4.16,4.17,4.64,0.00,0.00,1.12,"",-2,-4.4,-35,-1.0,-24,-0.7,-23,-0.7,-247695,-0.4,0,0.0,0,0.0,6,0.4
"01015","2","10","71","0","2025","2","",27,1864,1856,1660,25258444,0,0,1083,"",1.58,1.37,1.37,1.24,1.30,0.00,0.00,0.98,"",-3,-10.0,31,1.7,55,3.1,-120,-6.7,221857,0.9,0,0.0,0,0.0,16,1.5
"01015","3","10","71","0","2025","2","",73,6322,6372,6554,82786862,254196,3507,993,"",1.78,1.51,1.52,1.60,1.66,0.31,3.08,1.08,"",0,0.0,-108,-1.7,-35,-0.5,28,0.4,224575,0.3,132739,109.3,3266,1355.2,9,0.9
"01015","5","10","71","0","2025","2","",2746,31685,31668,31661,387985592,46918390,203862,942,"",0.98,0.86,0.86,0.86,0.81,1.02,0.99,0.95,"",82,3.1,-490,-1.5,-504,-1.6,-660,-2.0,12885429,3.4,-2143348,-4.4,-56275,-21.6,47,5.3
"01017","0","10","70","0","2025","2","",824,9325,9366,9382,116846509,11147475,70300,961,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,5.1,353,3.9,208,2.3,117,1.3,-2479809,-2.1,226802,2.1,7528,12.0,-44,-4.4
"01017","1","10","71","0","2025","2","",6,50,51,51,754813,0,0,1146,"",1.45,0.28,0.29,0.29,0.26,0.00,0.00,0.91,"",0,0.0,1,2.0,-2,-3.8,-1,-1.9,-49275,-6.1,0,0.0,0,0.0,-59,-4.9
"01017","2","10","71","0","2025","2","",14,124,125,129,1781588,0,0,1088,"",2.86,0.42,0.43,0.44,0.44,0.00,0.00,1.02,"",0,0.0,-6,-4.6,-4,-3.1,-2,-1.5,123394,7.4,0,0.0,0,0.0,107,10.9
"01017","3","10","71","0","2025","2","",48,1419,1419,1429,18047809,50500,103,976,"",4.11,1.57,1.56,1.61,1.74,0.26,0.27,1.10,"",0,0.0,-98,-6.5,-121,-7.9,-114,-7.4,-1177435,-6.1,-10165,-16.8,-152,-59.6,12,1.2
"01017","5","10","71","0","2025","2","",756,7732,7771,7773,96262299,11096975,70197,954,"",0.94,0.97,0.97,0.97,0.97,1.02,1.00,1.00,"",40,5.6,456,6.3,335,4.5,234,3.1,-1376493,-1.4,236967,2.2,7680,12.3,-59,-5.8
"01019","0","10","70","0","2025","2","",525,5463,5625,5512,61770834,7156311,33461,859,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,6.1,105,2.0,196,3.6,95,1.8,3991956,6.9,-172158,-2.3,-3920,-10.5,36,4.4
"01019","1","10","71","0","2025","2","",10,46,46,46,750366,0,0,1255,"",3.79,0.44,0.43,0.44,0.49,0.00,0.00,1.11,"",0,0.0,4,9.5,2,4.5,2,4.5,47370,6.7,0,0.0,0,0.0,7,0.6
"01019","2","10","71","0","2025","2","",11,86,86,82,1194185,0,0,1085,"",3.53,0.50,0.49,0.48,0.56,0.00,0.00,1.14,"",0,0.0,4,4.9,5,6.2,2,2.5,159491,15.4,0,0.0,0,0.0,102,10.4
"01019","3","10","71","0","2025","2","",24,1166,1177,1170,13392490,59553,260,880,"",3.22,2.20,2.16,2.24,2.44,0.47,1.41,1.11,"",0,0.0,-14,-1.2,8,0.7,-27,-2.3,381681,2.9,5284,9.7,-27,-9.4,33,3.9
"01019","5","10","71","0","2025","2","",480,4165,4316,4214,46433793,7096758,33201,844,"",0.94,0.89,0.90,0.89,0.88,1.02,1.00,0.99,"",30,6.7,111,2.7,181,4.4,118,2.9,3403414,7.9,-177442,-2.4,-3893,-10.5,36,4.5
"01021","0","10","70","0","2025","2","",946,9388,9484,9564,112207437,11380544,64848,911,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,2.7,295,3.2,266,2.9,330,3.6,7893216,7.6,670555,6.3,1533,2.4,37,4.2
"01021","1","10","71","0","2025","2","",7,61,61,63,860429,0,0,1073,"",1.47,0.34,0.34,0.35,0.31,0.00,0.00,0.89,"",0,0.0,1,1.7,-4,-6.2,-2,-3.1,-13289,-1.5,0,0.0,0,0.0,12,1.1
"01021","2","10","71","0","2025","2","",14,276,277,278,4040960,0,0,1122,"",2.50,0.93,0.93,0.94,1.04,0.00,0.00,1.11,"",0,0.0,14,5.3,9,3.4,11,4.1,440234,12.2,0,0.0,0,0.0,79,7.6
"01021","3","10","71","0","2025","2","",33,1664,1688,1701,19167993,219411,439,875,"",2.46,1.83,1.84,1.88,1.92,1.09,1.23,1.04,"",-1,-2.9,-11,-0.7,8,0.5,19,1.1,931379,5.1,-13069,-5.6,-25,-5.4,39,4.7
"01021","5","10","71","0","2025","2","",892,7387,7458,7522,88138055,11161133,64409,909,"",0.97,0.92,0.92,0.92,0.92,1.01,1.00,1.00,"",26,3.0,291,4.1,253,3.5,302,4.2,6534892,8.0,683624,6.5,1558,2.5,34,3.9
"01023","0","10","70","0","2025","2","",360,3260,3320,3323,52175255,4114664,21233,1216,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.0,-69,-2.1,5,0.2,17,0.5,2107420,4.2,635548,18.3,2241,11.8,55,4.7
"01023","1","10","71","0","2025","2","",7,26,26,27,345917,0,0,1010,"",3.87,0.42,0.42,0.43,0.27,0.00,0.00,0.63,"",0,0.0,1,4.0,-2,-7.1,-2,-6.9,-4824,-1.4,0,0.0,0,0.0,23,2.3
"01023","2","10","71","0","2025","2","",11,53,54,53,786898,0,0,1135,"",5.15,0.52,0.52,0.51,0.44,0.00,0.00,0.84,"",0,0.0,-7,-11.7,-5,-8.5,-3,-5.4,90951,13.1,0,0.0,0,0.0,217,23.6
"01023","3","10","71","0","2025","2","",21,309,310,312,3304646,34308,69,819,"",4.11,0.98,0.96,0.99,0.71,0.47,0.59,0.73,"",-1,-4.5,-27,-8.0,-29,-8.6,-25,-7.4,-217322,-6.2,7130,26.2,16,30.2,16,2.0
"01023","5","10","71","0","2025","2","",321,2872,2930,2931,47737794,4080356,21164,1261,"",0.91,1.03,1.03,1.03,1.07,1.02,1.00,1.04,"",8,2.6,-36,-1.2,41,1.4,47,1.6,2238615,4.9,628418,18.2,2225,11.7,51,4.2
"01025","0","10","70","0","2025","2","",724,7725,7684,7709,97867973,8422138,36149,977,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,-501,-6.1,-541,-6.6,-503,-6.1,-3800384,-3.7,-857414,-9.2,-17280,-32.3,26,2.7
"01025","1","10","71","0","2025","2","",13,67,61,64,1098912,0,0,1321,"",3.58,0.45,0.42,0.44,0.45,0.00,0.00,1.03,"",0,0.0,0,0.0,-7,-10.3,-1,-1.5,-28578,-2.5,0,0.0,0,0.0,20,1.5
"01025","2","10","71","0","2025","2","",16,328,326,321,4897364,0,0,1159,"",3.73,1.35,1.35,1.34,1.44,0.00,0.00,1.07,"",0,0.0,7,2.2,6,1.9,5,1.6,285233,6.2,0,0.0,0,0.0,47,4.2
"01025","3","10","71","0","2025","2","",39,1490,1497,1495,16925971,482218,966,871,"",3.80,1.99,2.01,2.05,1.94,3.25,4.87,0.96,"",1,2.6,160,12.0,156,11.6,164,12.3,2001337,13.4,150960,45.6,304,45.9,10,1.2
"01025","5","10","71","0","2025","2","",656,5840,5800,5829,74945726,7939920,35183,990,"",0.93,0.89,0.88,0.88,0.90,0.97,0.98,1.02,"",-3,-0.5,-668,-10.3,-696,-10.7,-671,-10.3,-6058376,-7.5,-1008374,-11.3,-17584,-33.3,32,3.3
"01027","0","10","70","0","2025","2","",263,4266,4286,4293,48765243,4192376,19501,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,4.8,30,0.7,51,1.2,54,1.3,2514161,5.4,-297430,-6.6,-1535,-7.3,36,4.3
"01027","1","10","71","0","2025","2","",6,40,42,41,634385,0,0,1190,"",4.55,0.49,0.52,0.51,0.52,0.00,0.00,1.03,"",0,0.0,0,0.0,1,2.4,1,2.5,15475,2.5,0,0.0,0,0.0,10,0.8
"01027","2","10","71","0","2025","2","",10,49,51,51,745302,0,0,1139,"",6.41,0.36,0.38,0.38,0.44,0.00,0.00,1.17,"",0,0.0,3,6.5,5,10.9,5,10.9,123116,19.8,0,0.0,0,0.0,99,9.5
"01027","3","10","71","0","2025","2","",17,810,822,806,8045942,37754,82,762,"",4.56,1.96,1.98,1.98,1.85,0.51,0.77,0.94,"",0,0.0,-6,-0.7,-2,-0.2,0,0.0,53554,0.7,-11941,-24.0,-39,-32.2,8,1.1
"01027","5","10","71","0","2025","2","",230,3367,3371,3395,39339614,4154622,19419,896,"",0.90,0.93,0.92,0.92,0.95,1.02,1.00,1.03,"",12,5.5,33,1.0,47,1.4,48,1.4,2322016,6.3,-285489,-6.4,-1496,-7.2,42,4.9
"01029","0","10","70","0","2025","2","",293,2803,2809,2820,39228122,2903844,11761,1074,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.4,95,3.5,103,3.8,102,3.8,2824720,7.8,-214582,-6.9,-8337,-41.5,41,4.0
"01029","1","10","71","0","2025","2","",8,51,50,51,868189,0,0,1318,"",5.44,0.95,0.94,0.96,0.89,0.00,0.00,0.93,"",0,0.0,-3,-5.6,-6,-10.7,-4,-7.3,-131403,-13.1,0,0.0,0,0.0,-80,-5.7
"01029","2","10","71","0","2025","2","",11,101,99,100,1208998,0,0,930,"",6.33,1.14,1.12,1.14,0.89,0.00,0.00,0.78,"",0,0.0,-7,-6.5,-13,-11.6,-10,-9.1,49600,4.3,0,0.0,0,0.0,119,14.7
"01029","3","10","71","0","2025","2","",30,637,647,640,7245402,239123,824,869,"",7.22,2.35,2.38,2.40,2.07,4.67,12.76,0.87,"",0,0.0,40,6.7,47,7.8,32,5.3,444721,6.5,57116,31.4,204,32.9,0,0.0
"01029","5","10","71","0","2025","2","",244,2014,2013,2029,29905533,2664721,10937,1140,"",0.85,0.84,0.84,0.84,0.90,0.94,0.94,1.06,"",7,3.0,65,3.3,75,3.9,84,4.3,2461802,9.0,-271698,-9.3,-8541,-43.8,54,5.0
"01031","0","10","70","0","2025","2","",1437,17696,17761,17691,208791027,21918304,98169,907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",67,4.9,287,1.6,201,1.1,376,2.2,12173860,6.2,-1193215,-5.2,-10198,-9.4,39,4.5
"01031","1","10","71","0","2025","2","",15,249,240,242,4785926,0,0,1511,"",2.08,0.74,0.72,0.73,0.92,0.00,0.00,1.26,"",0,0.0,-4,-1.6,-11,-4.4,-8,-3.2,-122858,-2.5,0,0.0,0,0.0,9,0.6
"01031","2","10","71","0","2025","2","",21,520,519,489,6841910,0,0,1033,"",2.46,0.93,0.93,0.89,0.95,0.00,0.00,1.03,"",-1,-4.5,23,4.6,21,4.2,18,3.8,536934,8.5,0,0.0,0,0.0,41,4.1
"01031","3","10","71","0","2025","2","",46,2112,2153,2176,26171400,258920,717,938,"",2.26,1.23,1.25,1.30,1.41,0.67,1.33,1.12,"",1,2.2,20,1.0,61,2.9,80,3.8,1393360,5.6,-29283,-10.2,-60,-7.7,27,3.0
"01031","5","10","71","0","2025","2","",1355,14815,14849,14784,170991791,21659384,97452,888,"",0.97,0.98,0.98,0.98,0.96,1.01,1.00,0.98,"",67,5.2,248,1.7,130,0.9,286,2.0,10366424,6.5,-1163932,-5.1,-10138,-9.4,41,4.8
"01033","0","10","70","0","2025","2","",1699,24658,24715,24597,366021187,25467862,146671,1142,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",74,4.6,85,0.3,84,0.3,-35,-0.1,14773210,4.2,-2415055,-8.7,-14384,-8.9,44,4.0
"01033","1","10","71","0","2025","2","",15,762,749,745,29169398,0,0,2984,"",1.76,1.62,1.61,1.61,3.20,0.00,0.00,1.98,"",0,0.0,29,4.0,18,2.5,2,0.3,7263274,33.2,0,0.0,0,0.0,693,30.2
"01033","2","10","71","0","2025","2","",16,700,697,641,8756322,0,0,992,"",1.59,0.90,0.90,0.84,0.69,0.00,0.00,0.78,"",0,0.0,46,7.0,43,6.6,53,9.0,693377,8.6,0,0.0,0,0.0,11,1.1
"01033","3","10","71","0","2025","2","",49,3438,3476,3467,51589854,290672,672,1147,"",2.03,1.44,1.45,1.49,1.58,0.65,0.83,1.09,"",0,0.0,51,1.5,85,2.5,39,1.1,3162161,6.5,51110,21.3,-570,-45.9,52,4.7
"01033","5","10","71","0","2025","2","",1619,19758,19793,19744,276505613,25177190,145999,1076,"",0.98,0.94,0.94,0.94,0.89,1.01,1.00,0.94,"",74,4.8,-41,-0.2,-62,-0.3,-129,-0.6,3654398,1.3,-2466165,-8.9,-13814,-8.6,18,1.7
"01035","0","10","70","0","2025","2","",292,3379,3359,3387,42334560,4724095,15237,965,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.5,77,2.3,35,1.1,79,2.4,2348184,5.9,475248,11.2,-5769,-27.5,36,3.9
"01035","1","10","71","0","2025","2","",5,28,23,22,308139,0,0,974,"",3.41,0.43,0.36,0.35,0.29,0.00,0.00,0.77,"",0,0.0,4,16.7,-3,-11.5,-1,-4.3,-13029,-4.1,0,0.0,0,0.0,-41,-4.0
"01035","2","10","71","0","2025","2","",12,218,199,205,2968225,0,0,1101,"",6.93,2.04,1.89,1.95,2.02,0.00,0.00,1.03,"",0,0.0,21,10.7,12,6.4,16,8.5,405109,15.8,0,0.0,0,0.0,69,6.7
"01035","3","10","71","0","2025","2","",20,446,456,472,5614006,22665,45,943,"",4.83,1.36,1.40,1.47,1.49,0.27,0.54,1.06,"",-2,-9.1,-30,-6.3,-23,-4.8,-21,-4.3,104756,1.9,-4638,-17.0,-9,-16.7,65,7.4
"01035","5","10","71","0","2025","2","",255,2687,2681,2688,33444190,4701430,15192,958,"",0.90,0.93,0.94,0.93,0.93,1.02,1.00,1.00,"",9,3.7,82,3.1,49,1.9,85,3.3,1851348,5.9,479886,11.4,-5760,-27.5,28,3.0
"01037","0","10","70","0","2025","2","",164,1476,1452,1454,18959457,1358103,6356,998,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,4.5,2,0.1,-37,-2.5,-37,-2.5,208881,1.1,-208205,-13.3,-6992,-52.4,27,2.8
"01037","1","10","71","0","2025","2","",6,17,14,14,207164,0,0,1062,"",7.29,0.60,0.51,0.51,0.44,0.00,0.00,0.81,"",0,0.0,1,6.2,-2,-12.5,0,0.0,-6472,-3.0,0,0.0,0,0.0,-10,-0.9
